"id","profileName","text","date","title","rating","images","helpful","Size","Color"
"RWVDXJNMRGZVY","Carol Ostrander","i ordered same item# as I have in the past.  All others are loose knit, stretchy, comfortable.  But this one the knit is so tight it hurts my head!  Knit is tight, does not even feel the same as previous ones.  AND i can lay this new on top of previous one and see a notible size difference","Reviewed in the United States on December 12, 2020","TOO TIGHT",2,"",0,"One Size","Navy"
"R26PZ1SSBVKKRJ","Christian","Kept everything it covered nice and warm on a windy 30degree night.  Kind of tight and I have a small head but I’m sure it stretches out nice","Reviewed in the United States on October 21, 2018","Very warm",5,"",0,"One Size","Navy"
"RKN2WMBWERPVG","Son Lam","I use it when it is cold out. Does what it should. Keeps your head warm.","Reviewed in the United States on December 16, 2019","Fits as expected",5,"",0,"One Size","Black"
"R1TD1LSI6T0OJA","Wattk","Its a good hat and very stylish","Reviewed in the United States on November 19, 2019","Nice hat",4,"",0,"One Size","Brown"
"RYU22EWTPJ3JG","KK","Great warm hat for my husband. He has a large head and this fit just fine!! We live in Wisconsin and this does the trick!","Reviewed in the United States on April 13, 2019","Warm!",5,"",0,"One Size","Coal Heather"
"R5AZ4WZ0HYZXS","John Cain","it was okay... ngl this hat was kinda long and i don’t know if it looks right on me but other than that it is great","Reviewed in the United States on July 13, 2020","eh",3,"https://images-na.ssl-images-amazon.com/images/I/71ODOAOjBgL.jpg",0,"One Size","Black"
"R29Y2MLVTVVBBL","MichaelMattie","I had to triple check that we'd received an Adult's hat.  Our entire family tried it on, and it was so tight on all of us, even the kids!  My youngest didn't mind it so much, since it was soft and warm, so we kept it... But I'm really surprised I didn't see more reviews about how small it is!","Reviewed in the United States on December 11, 2020","WAAAAY too small!",2,"",0,"One Size","Heather Grey"
"R2IUPOQIY25MGU","Donald Smith","Another Carhartt product I love. Warm and durable just like all the Carhartt gear I own.","Reviewed in the United States on December 6, 2019","Warm hat",5,"",0,"One Size","Black/White"
"R1EWGYQS3ZLN9G","Alexia Rainwater","Love my Carhartt Hat! I did get a men's, which it fits a little larger on top but I don't mind it at all. Everything else is snug and the color is true to image.","Reviewed in the United States on March 24, 2018","Love my Carhartt Hat",5,"",0,"One Size","Brown"
"R2W0CK13Z8FZO8","Mr. SmokeyJoe","Finally a great hat that fits my big head!  This is one of the best purchases I have made in a long time.  It fits great, its super soft and warm and you can fold it down to cover your ears if you want.  Now I'm all set to battle clearing the snow from the driveway this year!","Reviewed in the United States on October 12, 2015","Fits My Big Head Perfect!",5,"",0,"One Size","Black"
"R2192X5XPXCZK9","Steven","Works great easy to clean","Reviewed in the United States on December 31, 2019","Great quality",4,"",0,"One Size","Brite Lime"
"R1O2E3CXPUIVB2","Brooke Sampson","This hat fits perfectly. Love the color we bought too. And the fabric is soft","Reviewed in the United States on December 21, 2019","Fits true to size",5,"",0,"One Size","Coal Heather"
"RQEYKZIJJWBTF","Jack Pyles","It's a classic cap. Fits and stretches as it should. Even for big heads. Very warm.","Reviewed in the United States on December 8, 2019","Even fits big headed people.",5,"",0,"One Size","Black/White"
"RN0J46RA4BCQH","Regina","Great for hunting, perfect orange color, warm and comfy.","Reviewed in the United States on April 6, 2020","Great for hunting",5,"",0,"One Size","Bright Orange"
"RZYKGM1804637","DrOttoVonBelgrade","This hat is very good. It is just a hat so I find it hard to wax poetic about it. It keeps my ears warm. I have a big head and it fits. Buy it, jackass.","Reviewed in the United States on January 30, 2018","This hat will fit your head.",5,"",0,"One Size","Dark Brown/Sandstone"
"R31R294V78HJ5Q","Amazon Customer","i love these hats. great price and great quality. i bought a bunch of these for my boyfriend and he wears them everyday!","Reviewed in the United States on June 14, 2019","great quality for the price",5,"",0,"One Size","Coal Heather"
"R12ZIV0NS2NFIE","Kelli S.","Great find","Reviewed in the United States on March 6, 2020","Good fit",4,"",0,"One Size","Coal Heather"
"R1V8FO6RQ4RNRC","Kellrawr","My favorite beanie! I work outside, so I wear this on a daily basis during the cold months. Warm, quality construction.","Reviewed in the United States on September 8, 2019","Best beanie ever",5,"",0,"One Size","Black/White"
"R34MC1BA5BQSSW","Kynlee Couch","Great Christmas gift my boyfriend loves it! Fits great and is super warm. Would recommend!","Reviewed in the United States on December 26, 2019","Great Winter Beanie",5,"",0,"One Size","Coal Heather"
"R1MWGR1EQ28T9H","Angela Coffman","We ordered 3 of these hats dark gray, light gray, and black and love them.  They are a nice weight and look sharp on the boys.  Their are 5 men in my home, so we'll be getting more.  They argue over who gets these even though there are plenty of other hats around.","Reviewed in the United States on February 7, 2016","and black and love them. They are a nice weight and look ...",5,"",0,"One Size","Coal Heather"
"R1ITG0FN6CXV5U","Emily","Super warm and the wind does not go through. So comfortable. It is fitted on my head but not tight. I’m around a size 7 for hats usually.","Reviewed in the United States on December 9, 2018","Super warm and comfy",5,"",0,"One Size","Black"
"R2VI52ZCG2U4GY","Edgar","Kept me very warm on my trip to New York, only problem is that it is very long.","Reviewed in the United States on January 14, 2019","Long",4,"",0,"One Size","Black"
"R2R2DEVUKL4HB8","Tommy Post","Nice hat but seems kind of small and I am not a very large dude.","Reviewed in the United States on April 24, 2019","Nice hat",4,"",0,"One Size","Black"
"R3GVZJKKYD46OU","Amazon Customer","A little small but I also have a big head, I've owned this hat before and was expecting it so all around great buy!","Reviewed in the United States on May 18, 2018","I've owned this hat before and was expecting it so all around great buy!",4,"",0,"One Size","Black"
"R36L812KHL7LUZ","darren","Love the warmth that this provides. It fits just right. Great price as well","Reviewed in the United States on January 9, 2020","Fits well, very warm and stylish",5,"",0,"One Size","Black/White"
"R28RWICVH0MAE8","donttreadonme","All around great winter hat","Reviewed in the United States on December 29, 2019","Great value",4,"",0,"One Size","Brown"
"RA708RKUVPDPU","Logan P.","Fit a little tight but overall good material","Reviewed in the United States on May 5, 2020","Fit a little tight",5,"",0,"One Size","Black"
"R2GZITVXRMJCFK","Christopher Green","My fiance loved it. Got one for my son as well. Great quality.","Reviewed in the United States on January 27, 2020","Love Carhartt, always great quality",5,"",0,"One Size","Coal Heather"
"R2PR7QKNLSPAS2","Kaitlyn","I've bought this brand of beanies multiple times and they are always great quality!","Reviewed in the United States on January 9, 2020","Great quality",5,"",0,"One Size","Black/White"
"R2IOQM5VM88VMK","Grammy Susan","My grandson was very happy with this hat. It is just what he wanted.","Reviewed in the United States on December 28, 2019","Just what he wanted",5,"",0,"One Size","Black/White"
"R3NYJ0R2ISSW2T","Amazon Customer","Material is great quality , I will buy other colors !","Reviewed in the United States on March 1, 2020","Buying other colors !",5,"",0,"One Size","Dark Brown/Sandstone"
"R1R5SA58M1IWRT","Ashly lord","My daughter loves this beanie and wears it all the time!!","Reviewed in the United States on March 1, 2020","Good fit",5,"",0,"One Size","Brite Lime"
"R3M9JEE0J3O79X","Koonuh","Exactly what I wanted. Long enough to cover ears and back of neck when flipped up. Warm and snug.","Reviewed in the United States on October 14, 2019","What you’d expect from Carhartt",5,"",0,"One Size","Black"
"R1MY42UVBJENP8","Big Al","Great hat very warm and comfortable.","Reviewed in the United States on December 14, 2019","The acrylic part is noticeable",4,"",0,"One Size","Coal Heather"
"R3MY8QWH1M3J15","Diamond","Received my hat really fast. Material was great. Warm but ventilated just right.","Reviewed in the United States on February 2, 2020","Good product",5,"",0,"One Size","Black"
"R2CFQ44RBMQZ18","Brian Jew","Very warm, comfortable/non itchy and stylish. I would buy a again in another color.","Reviewed in the United States on January 6, 2020","Winning the head games",5,"",0,"One Size","Coal Heather"
"R3B92T95JQSIP6","Donnie Jr","Both are as described,  fit is great and there nice and worm.","Reviewed in the United States on January 28, 2020","Great  hat",5,"",0,"One Size","Black"
"R2Q10SILX3PLXH","Douglas Blaker","While this is a well made hat, its dense and warm and I dont feel any draft getting though it on cold days like I do with a lot of other winter hats Ive owned. The actual color looks a lot different than on the web site. I ordered the dk brown which looked more ""medium toned"" or ""heathered"" on the web site. Its actually a very dark , rich tone of dark brown. If the color was what I expected when i ordered it I would have given 5 stars. I like the product itself but will shop from Carhartt retailer next time to get a good look at the color tone before purchasing.","Reviewed in the United States on December 19, 2013","Actual color is way off from web site image.",3,"",0,"One Size","Dark Brown"
"R1FSW6B63XU4KT","Brendan O.","I didn't realize that this was different than the Wetzel Watch Hat I already own one of when I ordered it.  It's half the thickness and warmth and the XXL fit leaves something to be desired as well for my medium-sized head.  The Wetzel is twice the price but it's twice the value.","Reviewed in the United States on November 23, 2018","Buy The Wetzel Watch Hat Instead",3,"",0,"One Size","Black"
"R3RPA3QIK19VZ1","Austin Nichols","Nice hat. V warm.","Reviewed in the United States on January 15, 2020","Good buy",4,"",0,"One Size","Brite Lime"
"R2O5LCZ7IAZD4Z","Alex","This cannot be the adult size, because it's literally the same size as the youth version.","Reviewed in the United States on November 22, 2022","Same dimensions as youth size?",1,"https://m.media-amazon.com/images/I/81nJR+cpH-L.jpg
https://m.media-amazon.com/images/I/81rDhAMf-tL.jpg",1,"One Size","Marine Blue"
"R2ERXFCHHBSS9K","Art","Seems to be a well made product ordered this one by mistake was looking for the beanie type my fault but will still make a good gift would recommend 4 stars with no info on durability and use","Reviewed in the United States on December 3, 2016","Good fit",4,"",0,"One Size","Black"
"RVNPCGU6C6XVX","Jenn Leslie","These beanies are the absolute best and easiest to break in. Just throw it in the wash/dryer and then put over the top of a lampshade over night (obviously a lamp you're not planning on using) and it's practically completely broken in by the morning.","Reviewed in the United States on February 8, 2017","Condom head beanie curse begone!",5,"",0,"One Size","Black"
"R1SYZ8OU5G4IKJ","RW","Super comfy, bought for my boyfriend for Christmas and he loves it.","Reviewed in the United States on February 8, 2020","Great product",5,"",0,"One Size","Black/White"
"R29662BKK88PPA","Oleksandr","Really good","Reviewed in the United States on September 11, 2020","Goid",5,"",0,"One Size","Heather Grey"
"R1ZW0E5BWJJY50","Gary Green","I found one of these hats when I stepped out of my truck 25 years ago and have used it every winter since.  I misplaced it a month ago in the tool box of my truck and immediately bought a replacement.  I was sceptical that they'd probably been cheapened-up but it was exactly the same.  Now I don't know whether to use up my old faded one or use the replacement.","Reviewed in the United States on March 11, 2014","A Classic!",5,"",0,"One Size","Brown"
"RN313FQ7FIA9M","Chris K.","Keeps your head and ears nice and toasty!!. 2 identical days and the difference from using this hat and not were like night and day..","Reviewed in the United States on March 8, 2019","Will keep you warmer!!",5,"",0,"One Size","Black"
"R2HD8TYMA4ERVO","Keith","Best money i ever spent. I work in the cold all day and it’s perfect. I’m a bigger guy with a big head and this hat fits great","Reviewed in the United States on November 29, 2018","Best hat",5,"",0,"One Size","Bright Orange"
"R3MPDZIDFF1RRE","MMTW","My daughter loved this hat so much, the next day I had to buy two more. She loves that it doesn’t get caught or staticky under her hood.","Reviewed in the United States on November 22, 2018","A Must Have in Colorado",5,"",0,"One Size","Heather Grey"
"R3NZEMMZQU6YYC","Tiffany Reed","Shipping was fast, hat was perfect, just as described. Not any issues at all!","Reviewed in the United States on January 1, 2020","Fast shipping good quality",5,"",0,"One Size","Dark Brown"
"R23UVFWPIONL4I","Ann Enriquez","Put it on as soon as it was opened and wore it all day!","Reviewed in the United States on January 12, 2020","Perfect gift!!",5,"",0,"One Size","Black"
"R3TB2TTXO1ZX4E","H.W. Herbs","Simple knit hat, solid construction. Warm enough to weather even the coldest of New York winds. Stretchy enough to comfortably fit my big head, yet tight enough to never fall off. Carhartt is a reliable workwear brand as well, and it shows even in this humble beanie. Reccomended!","Reviewed in the United States on October 11, 2016","Stretchy enough to comfortably fit my big head",5,"",0,"One Size","Black"
"R1WBYLE7I99YM3","Tom Wedding","FITS AND WORKS WELL","Reviewed in the United States on February 11, 2020","NICE",4,"",0,"One Size","Brite Lime"
"R35J1O432U25IB","Manny","It fits as expected.","Reviewed in the United States on January 12, 2020","Reliable brand!",4,"",0,"One Size","Black/White"
"R1DLSWBBTLI0XH","Bob0a","I live in Florida and don't need this very often, but I took a trip to snow county and this was just what I needed. It fit well and was easy to store when not in use.","Reviewed in the United States on June 4, 2017","Seldom needed.but works well",4,"",0,"One Size","Dark Brown/Sandstone"
"R2Q9LGAEOI6NG","Amanda","Exactly what I was expecting.  Fits great and exactly as described.","Reviewed in the United States on February 5, 2020","Great hat",5,"",0,"One Size","Black/White"
"R3TPLY8C2ZNR36","MARCUS TWAIN","Warm good quality hat.  Spend a little extra for a hat like this.","Reviewed in the United States on January 10, 2020","If the hat fits -Wear it",5,"",0,"One Size","Black"
"R1N62SJ99EQZAG","Jorge Luviano","Just a little tight but that can be fix with wear it’s comfy too","Reviewed in the United States on January 10, 2020","Great hat",5,"",0,"One Size","Black"
"R3LPQ9TMH5SFVM","Frida","Fits good keeps my ears warm and my head early in the mornings does help do recommend","Reviewed in the United States on November 9, 2019","Keeps my ears warm",5,"",0,"One Size","Brown"
"R18FYVCIPVJH8C","sarah","Perfect! My boyfriend works outside so he’s going to greatly appreciate this","Reviewed in the United States on February 13, 2020","Great",5,"",0,"One Size","Black"
"RQ16VFIQFX98H","Mikey Long","I have a few of these beanies made by Carthartt.  I love these beanies are American Made!  Perfect addition to compliment any cold weather outside.","Reviewed in the United States on January 1, 2019","Quality American Made Product",5,"",0,"One Size","Dark Brown/Sandstone"
"R1UB94RHS6MCPD","Mark Johnson","Was worried I would get a fake but this one is real.  Made in Canada.  Tags match legit Carhartt products that I own.","Reviewed in the United States on March 18, 2019","Didn't receive a fake like others stated",5,"",0,"One Size","Coal Heather"
"R1L7HFRO5A8ME8","Tina","Warm and comfortable, a bit long but can be folded to fit your head","Reviewed in the United States on January 9, 2020","Dope hat",5,"",0,"One Size","Black"
"RMNV3B11XVNIJ","Katie","Love this hat! Just need to wear in a bit!","Reviewed in the United States on March 9, 2020","Great beanie!",5,"",0,"One Size","Black/White"
"RD2UFYR67KNAN","Brent V.","Great warm hat.  You can double-roll the bottom and pull it down snug or you can leave it like it is in the picture and the top of the hat will stick up a little bit.  It keeps your head warm and does it well, what more do you want from a hat?!","Reviewed in the United States on February 11, 2016","Great warm hat",5,"",0,"One Size","Coal Heather"
"R2PNTQMOO06IA4","TammyAmazon Customer","I like this Bennie for my son In law he lives in Alaska","Reviewed in the United States on January 22, 2020","This is a good Beene for the price you all should buy a couple I did",5,"",0,"One Size","Black"
"RCN641G5NOFDW","Peter A Hurliman","Love this hat. It keeps my head and ears very warm in the bitter cold.","Reviewed in the United States on December 22, 2019","Perfect hat for very cold days.",5,"",0,"One Size","Black"
"R4QZ35GZRJ8KB","Lillian","Cute and warm. Fits great. New favorite beanie","Reviewed in the United States on April 13, 2020","Cute and super warm! Great for cold weather",5,"",0,"One Size","Black/White"
"R3TXQ8ZI4JAZWE","Katherine Perez","So comfy!!! Ordered so many of these beanies and they are all so amazing!","Reviewed in the United States on December 28, 2019","MUST BUY",5,"",0,"One Size","Brown"
"R3DLI32IMOSP11","Angela T","It’s SOOO small ! I made my friend wear it for a weekend to stretch it out but it was still too small for me. It’s a quality hat; it’s a thick fabric and definitely keeps your head warm. It just wouldn’t stay on my head, it kept sliding off.... My friend got a new hat out of all this.","Reviewed in the United States on March 28, 2018","Small",3,"",0,"One Size","Black/White"
"R1AVGSYDOO0BZY","Sam Shrader","It is great. Made sure no one in my hunting group popped me in the head.","Reviewed in the United States on November 22, 2019","Its Great",5,"",0,"One Size","Bright Orange"
"RN2PQOF5RCLCJ","Brandy G.","Liked the color choices as colors are limited in stores. Great price and fit.","Reviewed in the United States on December 27, 2019","As expected",5,"",0,"One Size","Black/White"
"R3VHT6QUHF20LH","Quentin Moore","I was worried about it being one-size fits all.  Turns out it fit my big head just fine. It's also warmer than the hat it replaced. It shipped fast too. Very good deal.","Reviewed in the United States on February 10, 2018","Fit my big head",5,"",0,"One Size","Coal Heather"
"R2FK22JKPTPQEA","ANDREA ","Nice fit comfortable, have bought 5 total, one for each of my 3 kids, one for myself and one for a friend we all love them","Reviewed in the United States on January 22, 2019","Good quality",5,"",0,"One Size","Black"
"R1OVN3TXEYY1DR","Amazon Customer","I love this thing, and wear it all the time!","Reviewed in the United States on March 2, 2020","Solid go-to beanie",5,"https://images-na.ssl-images-amazon.com/images/I/81YKO44hTxL.jpg",0,"One Size","Brown"
"R3QN0OMTBBVUCR","Alexander Maddock","Wear in construction. Works great. It pilled, but “shaved” it with another amazon product","Reviewed in the United States on January 4, 2020","Recommend",5,"",0,"One Size","Black"
"R38QEP6GQJVAVQ","Diane Wike","Exactly as expected. Good for women with lots. of hair also.","Reviewed in the United States on February 20, 2020","Carhartt quality as expected",5,"",0,"One Size","Black"
"R8101597KIITC","DandyRandy","Not for extreme cold.","Reviewed in the United States on June 24, 2021","A little thinner than expected.",3,"",0,"One Size","Dark Brown/Sandstone"
"RDGR2SRY0WM81","Amazon Customer","Great","Reviewed in the United States on September 30, 2020","Fabulous",5,"",0,"One Size","Brown"
"R3T0VII924C373","Mimie","I have a small head and purchased a men's hat and it looks fine.","Reviewed in the United States on December 23, 2019","Nearly perfect",5,"",0,"One Size","Coal Heather"
"R3HS3YKJ4OORQY","Alixx","This is a gift for my husband. It fits great and is really soft","Reviewed in the United States on December 22, 2019","Soft and nice",5,"",0,"One Size","Brown"
"R2AYH1S6QBKE5Z","Alma","I bought this beanie for my boyfriend who regularly wears this brand however it was too tight for him (he is about 5'11 and 160 lbs) . It would also really stretch the fabric around the logo which we're not a fan of either.It fits our 5 year old son better.","Reviewed in the United States on December 10, 2018","Nice quality but too small",3,"",0,"One Size","Black/White"
"R2QZ9BK5TP1UHL","Armando J. Serrano","I will always be a carhartt customer for the Military appreciation they give us with our discount.","Reviewed in the United States on November 6, 2019","Great Company, Great Products.",5,"",0,"One Size","Black"
"R1QA3SY5K1HWBM","Rylie","Cap runs small.  I stretched it over a cardboard box tightly for a few days.  ...that helped.","Reviewed in the United States on November 15, 2020","Cap runs SMALL",3,"",0,"One Size","Coal Heather"
"R2QWR0S0ZF06Z8","Mommypunk","Durable and warm. My husband only wears Carhartt hats when fall / winter comes to north Jersey. Gets down to below zero, no complaints. Washes in warm/cold dried on low heat, doesn’t shrink.","Reviewed in the United States on January 24, 2018","Perfect for New Jersey winters, husband works outside",5,"",0,"One Size","Black/White"
"R24VEJT2SZVL2N","S•M•E","Absolutely love this beanie. Goes with everything. Keeps my head warm. Plenty of room and stretch also.","Reviewed in the United States on October 25, 2019","Love",5,"",0,"One Size","Black/White"
"RM287ARJ6DJO6","rita rosensteel","Product as described.","Reviewed in the United States on January 13, 2020","As described",4,"",0,"One Size","Black"
"RNNI3ZPSVMUW1","Bob Lucas","Good fit will keep up warm in the cold winters  of Michigan","Reviewed in the United States on January 15, 2020","Carhart hat",5,"",0,"One Size","Black"
"R29203R4KU4ZJ6","Laureninvt","I ordered this as a gift for my daughters father to use in our Vermont winters. He is a farmer and uses this fat daily in the cold.","Reviewed in the United States on October 17, 2018","Perfect gift!",5,"",0,"One Size","Black"
"R3U32QVMECBN04","Sergei Gavrish","👍🏻","Reviewed in the United States on September 26, 2020","👍🏻",5,"",0,"One Size","Brown"
"R11VRZZF86NDQ0","Daniel","It came two days early than expected. Its a pretty snug beanie for me, but its probably because I have a somewhat large head. Mine came with official tags, so its not a Chinese knockoff. Overall though, I'm pretty happy, 10 bucks for a nice beanie.","Reviewed in the United States on November 30, 2016","Nice",5,"https://images-na.ssl-images-amazon.com/images/I/71xdlT2uQPL.jpg","4","One Size","Brown"
"R3NW6EESFUNSK5","J.M","I feel I'm more inspired as I sit, reminiscing why a simple hat should receive such attention. Simply put, it works. I am cold in one of two areas, my head (more so back of the neck and ears) and my feet. When either are cold, my body core temp cannot be met. It is stylish, simple and keeps the frigid, bone-chilling wind from punishing my poor ears.","Reviewed in the United States on November 30, 2014","It's keeping my brain warm as I write this.",5,"",0,"One Size","Black"
"R3MFD1IOFDFG2V","Amazon Customer","My husband works in the arctic and wears this off duty......","Reviewed in the United States on February 7, 2020","Super warm",5,"",0,"One Size","Black/White"
"R1UTOUBQGL8E5V","Faith","The quality is thick and does not look cheap. Very comfortable in any sense of style! I love it! FYI- this beanie is universal for sex.","Reviewed in the United States on January 5, 2019","CARHARTT BEANIE",5,"",0,"One Size","Bright Orange"
"R3J1GAKYLMKODH","Reena","I love these.. carthart beanies for life","Reviewed in the United States on April 10, 2020","Check review's before purchase",5,"",0,"One Size","Brown"
"R7Q5M1LI00QZQ","Amazon Customer","Great hat, instructions were simple to follow...","Reviewed in the United States on April 18, 2020","Mmmmmmmmm warm",5,"",0,"One Size","Black/White"
"R17HVQA1OPWW3E","Amazon purchaser ","Hat fits good around head but is really long. I’d still purchase again though","Reviewed in the United States on December 27, 2019","Long hat",5,"",0,"One Size","Black"
"R29EKDK0PS8DC6","jeffrey","Fits superfluous. The Carhartt  beanie don't  scrunch down or roll back like other brands. It's  solid all the way around and keeps me warm at the freezer warehouse  were I work. One more note... The Carhartt  beanie looks very good, either that or I make it look very good!","Reviewed in the United States on March 11, 2016","perfect",5,"",0,"One Size","Black"
"RSKVICL2ZZYL6","Viken Tashjian","Real Carhartt product. I’m not sure how fake ones are being sent out through this order. I read those reviews and got skeptical but mine came in and is official. Super comfy and warm","Reviewed in the United States on March 1, 2018","Warm and comfortable",5,"",0,"One Size","Brite Lime"
"RB5J2ZAHWBZ7W","Katherine","Bought this for my husband, and he wears it everyday. Great quality.","Reviewed in the United States on January 29, 2020","Great product",5,"",0,"One Size","Black"
"R2ZF07O97Z58XO","Lillian Stallworth-Foster","Washed it a few times and still has it fit","Reviewed in the United States on February 25, 2020","I love it",5,"",0,"One Size","Brite Lime"
"R68RWRPLX3LPJ","Gravity661","Beanie was good fit well little long/tall but it works out","Reviewed in the United States on February 17, 2020","Fits well good buy",5,"",0,"One Size","Black"
"RF29ACYC8VZPG","Steve Jr","It fits. It’s a good one doesn’t quite fit under a hard hat but other than that it’s a beanie and it does beanie things.","Reviewed in the United States on February 10, 2019","Its a beanie... not much to say about it.",5,"",0,"One Size","Brite Lime"
"R2HMYHF05FGOZ2","D. Bell","Not much to say - Carhartt makes a great beanie. Get one, you won't regret it.","Reviewed in the United States on November 15, 2019","It's Carhartt",5,"",0,"One Size","Black"
"R1DK9I47SKH05L","girthdpd","My wife complains that I buy too many hats.  She's probably right.  That said, I love this hat!!  It is super soft and extremely warm.  I deliver papers in the morning, so I am driving for 90 minutes with my windows down.  This keeps me warm...almost too warm at times.  I've also got a big ol noggin, and this fits fine and keeps its shape.  Definitely good purchase.","Reviewed in the United States on December 15, 2012","Wow...awesome hat.",5,"",0,"One Size","Navy"
"RKE514NK6YEID","Robert Warner","Got this for backpacking this fall, and will probably only wear it at night.Very warm, and well-made cap.Nice-looking too.","Reviewed in the United States on July 4, 2019","Well-made cap",5,"",0,"One Size","Black/White"
"RQ16ZHQXZ4SC9","James Glauner","i was expecting a better hat","Reviewed in the United States on November 16, 2019","its a little small and not vary heavy more for fall then winter",4,"",0,"One Size","Brite Lime"
"RCAL31NYIVUE2","Gabriel","Perfect beanie I been looking for","Reviewed in the United States on May 5, 2020","Great quality warm beanie",5,"",0,"One Size","Black"
"R2SFYJUTJWXUZH","Matthew J Tauchen","Great hat. Have 4 of them in different color","Reviewed in the United States on March 12, 2020","So Handsome",5,"",0,"One Size","Bright Orange"
"R15PDEL5W9KCG1","Melissa Ellingwood","He loves it only brand he will,wear","Reviewed in the United States on April 25, 2020","Great",5,"",0,"One Size","Black"
"R2SH01WG7UAZNQ","mike S","This hat fits well. It's a lot of material so it should fit anyone. I was not expecting how lightweight the material is. If your looking for a super warm hat, carhartt has other hats that are better for you. This one is light and fine for days that are chilly but not frigid. When it's windy you can feel the wind blow through the material of this hat","Reviewed in the United States on January 29, 2017","If your looking for a super warm hat",3,"",0,"One Size","Black"
"RA5F8LV5149N5","DeniseH","pretty color, fits my husbands big head perfectly :P","Reviewed in the United States on February 25, 2020","Nice roomy hat",5,"",0,"One Size","Coal Heather"
"R3FOYSCGHFIFKA","Casey","Great quality very warm will buy again in different colors.","Reviewed in the United States on February 28, 2020","Love it!",5,"",0,"One Size","Black"
"RVBXFOI5Z1W4E","Jenn","Came to my house quickly and is the real thing. Thumbs up.","Reviewed in the United States on January 18, 2020","Perfect",5,"",0,"One Size","Brite Lime"
"R2IG9GM2S6M3DM","Janet A Maher","Nice fit & warm.","Reviewed in the United States on December 27, 2019","Very warm & comfortable.",4,"",0,"One Size","Coal Heather"
"RLGZ5JV6OSQ1V","Amazon Customer","Looks great on and is very warm! Perfect for Minnesota winters!","Reviewed in the United States on February 3, 2020","Fits great and looks great",5,"",0,"One Size","Black/White"
"R12F3DSYIS1QUU","Andre","Plenty of hat for my fathead (7 5/8).  Stretchy enough but not loose and no leftover bumps on top of my head from weird seams.  Material isn't woolly (scratchy) or fleecy (slick or felt-like) but more of a happy medium.  Plenty of rolled brim to roll up or down depending on weather.  Love it so far....will update as it wears.","Reviewed in the United States on February 19, 2015","Hats off to Carhartt...",5,"",1,"One Size","Heather Grey"
"R2JTY8BA735LXN","Lydia Runyan","Super cute and warm! Boyfriend loves it! I do too!","Reviewed in the United States on February 22, 2020","Definitely a good buy!",5,"",0,"One Size","Dark Brown/Sandstone"
"R2VJRJ9OCIRXI7","Cecilia","Super comfy and fits exactly how I wanted","Reviewed in the United States on April 6, 2020","Good fit",5,"",0,"One Size","Black"
"R2R7YCJN4PCCVM","Amazon Customer","thick construction, keeps your head warm","Reviewed in the United States on April 26, 2020","warm",5,"",0,"One Size","Brown"
"R3SGVBEFC96MXU","Skyler Reid","Really warm, fashionable, this hat thing has got it all.","Reviewed in the United States on August 25, 2019","It’s really warm",4,"",0,"One Size","Black/White"
"R30FOTBG4WV2BR","April Avila","perfect fit any size head! Nice neon bold color great for construction workers👍","Reviewed in the United States on December 25, 2019","Fits big headed guy perfectly!",5,"",0,"One Size","Brite Lime"
"R1GHM3QTVAWVTF","nick","bought it for an xmas gift and was exactly what I was expecting","Reviewed in the United States on December 29, 2019","great gift",5,"",0,"One Size","Dark Brown/Sandstone"
"R29OIKLGV3NXBT","Burrs","Was a gift for my fiancé and he loved it","Reviewed in the United States on February 20, 2020","Great!",5,"",0,"One Size","Black/White"
"RSLL01273SJTV","K","Good thick fabric, keeps my head warm. It is a very bright orange though. Think traffic cone. I was hoping for a darker orange, but I don't mind being bright enough--maybe I won't get run over while I'm walking around.It's not a floppy beanie so you can kind of punch it into shape. You can roll it up to make it shorter too. Worth it.","Reviewed in the United States on November 30, 2013","It's warm. But they're not kidding about BRIGHT orange.",4,"",0,"One Size","Bright Orange"
"R2CHHDAN0UMAL1","Jacob","Perfectly snug and really warm beanie... I'd say grade A quality and great price","Reviewed in the United States on December 20, 2019","Perfect work/winter beanie",5,"",0,"One Size","Black"
"RL7O2G3W0DTT7","dustin","This was a gift for my brother in law and he loved it.","Reviewed in the United States on December 26, 2019","Great Product",5,"",0,"One Size","Dark Brown/Sandstone"
"R5PJSRQ0HG9LY","boris","I like it because it fits exactly as I wanted","Reviewed in the United States on February 28, 2020","Sizes",5,"",0,"One Size","Black"
"RS6OXNF5F9RF5","Mary T.","I bought this for my husband for hunting season but he wears it all winter. Looks good and he loves the fit and feel.","Reviewed in the United States on February 21, 2019","Who could ask for more?",5,"",0,"One Size","Bright Orange"
"RHQJBP5UGCGSJ","Edgar Guevara","Fits good and it’s authentic a little itchy though","Reviewed in the United States on August 26, 2019","Good",4,"",0,"One Size","Black"
"R2MNF8GYLK5OJE","Shandrea","Keeps my head and ears warm. Also matches my black carhartt coat.","Reviewed in the United States on January 19, 2020","Excellent work hat",5,"",0,"One Size","Black"
"R2Q0Q0DX3CCTRK","D. Reynolds","This hat is somewhat small, but I have a rather large head, so I'm used to hats being small. I've had - and still have - other Carhartt watch hats and they've always been warm. No complaints there!","Reviewed in the United States on November 22, 2016","Warm Watch Hat",4,"",0,"One Size","Brite Lime"
